C applying rule 05.txt for base50.txt
I    5.19] Elapsed: 5.19, vertices: 61, facets final: 16, pending: 6079, pool: 116
I   10.30] Elapsed: 10.30, vertices: 93, facets final: 17, pending: 10527, pool: 146
I   15.36] Elapsed: 15.36, vertices: 116, facets final: 21, pending: 13921, pool: 172
I   20.38] Elapsed: 20.38, vertices: 135, facets final: 25, pending: 15465, pool: 189
I   25.39] Elapsed: 25.39, vertices: 152, facets final: 29, pending: 18016, pool: 200
I   30.50] Elapsed: 30.50, vertices: 169, facets final: 29, pending: 20464, pool: 200
I   35.62] Elapsed: 35.62, vertices: 184, facets final: 30, pending: 20786, pool: 199
I   40.64] Elapsed: 40.64, vertices: 199, facets final: 31, pending: 23643, pool: 200
I   45.73] Elapsed: 45.73, vertices: 212, facets final: 34, pending: 24529, pool: 200
I   50.87] Elapsed: 50.87, vertices: 225, facets final: 35, pending: 25643, pool: 200
I   56.13] Elapsed: 56.13, vertices: 238, facets final: 35, pending: 27105, pool: 199
I   61.18] Elapsed: 1:01, vertices: 249, facets final: 36, pending: 28419, pool: 199
I   66.33] Elapsed: 1:06, vertices: 259, facets final: 38, pending: 29706, pool: 200
I   71.34] Elapsed: 1:11, vertices: 267, facets final: 39, pending: 30460, pool: 200
I   76.82] Elapsed: 1:17, vertices: 277, facets final: 40, pending: 32005, pool: 200
I   81.88] Elapsed: 1:22, vertices: 285, facets final: 42, pending: 33608, pool: 200
I   87.25] Elapsed: 1:27, vertices: 293, facets final: 43, pending: 34880, pool: 200
I   92.32] Elapsed: 1:32, vertices: 300, facets final: 43, pending: 35438, pool: 200
I   97.94] Elapsed: 1:38, vertices: 309, facets final: 43, pending: 36825, pool: 200
I  104.41] Elapsed: 1:44, vertices: 316, facets final: 43, pending: 36945, pool: 200
I  109.62] Elapsed: 1:50, vertices: 323, facets final: 45, pending: 37926, pool: 200
I  114.97] Elapsed: 1:55, vertices: 331, facets final: 47, pending: 39067, pool: 200
I  121.06] Elapsed: 2:01, vertices: 340, facets final: 48, pending: 40066, pool: 200
I  126.07] Elapsed: 2:06, vertices: 347, facets final: 50, pending: 40134, pool: 200
I  131.35] Elapsed: 2:11, vertices: 354, facets final: 50, pending: 41510, pool: 200
I  136.49] Elapsed: 2:16, vertices: 361, facets final: 50, pending: 42249, pool: 200
I  142.40] Elapsed: 2:22, vertices: 369, facets final: 50, pending: 42588, pool: 200
I  147.70] Elapsed: 2:28, vertices: 375, facets final: 50, pending: 43655, pool: 200
I  153.16] Elapsed: 2:33, vertices: 381, facets final: 50, pending: 44882, pool: 199
I  159.24] Elapsed: 2:39, vertices: 388, facets final: 50, pending: 45485, pool: 200
I  164.31] Elapsed: 2:44, vertices: 394, facets final: 53, pending: 45875, pool: 200
I  169.93] Elapsed: 2:50, vertices: 400, facets final: 53, pending: 47138, pool: 200
I  175.15] Elapsed: 2:55, vertices: 405, facets final: 54, pending: 47747, pool: 200
I  181.13] Elapsed: 3:01, vertices: 411, facets final: 54, pending: 48671, pool: 200
I  186.16] Elapsed: 3:06, vertices: 417, facets final: 54, pending: 48724, pool: 200
I  192.48] Elapsed: 3:12, vertices: 422, facets final: 54, pending: 49603, pool: 200
I  197.95] Elapsed: 3:18, vertices: 427, facets final: 54, pending: 50014, pool: 200
I  203.12] Elapsed: 3:23, vertices: 431, facets final: 55, pending: 50495, pool: 200
