# Normalized entropy inequalities for four random variables
#
# Coefficients are normalized and the list is in increasing order.
# Number of inequalities is 4112.
#
#         Coefficients                                                                         label
#
1, 0.040000,2.440000,2.440000, 0       ,1.520000,1.520000, 0       ,0       ,0       ,0       , rule:23:2342
1, 0.040000,2.520000,2.520000, 0       ,1.440000,1.440000, 0       ,0       ,0       ,0       , rule:23:2343
1, 0.043478,2.086957,2.086957, 0       ,2.391304,2.391304, 0       ,0       ,0       ,0       , rule:23:2150
1, 0.043478,2.260870,2.260870, 0       ,1.652174,1.652174, 0       ,0       ,0       ,0       , rule:23:2151
1, 0.043478,2.652174,2.652174, 0       ,1.260870,1.260870, 0       ,0       ,0       ,0       , rule:23:2152
1, 0.043478,3.391304,3.391304, 0       ,1.086957,1.086957, 0       ,0       ,0       ,0       , rule:23:2153
1, 0.045455,2.000000,2.000000, 0       ,2.454545,2.454545, 0       ,0       ,0       ,0       , rule:23:2058
1, 0.045455,2.181818,2.181818, 0       ,1.681818,1.681818, 0       ,0       ,0       ,0       , rule:23:2059
1, 0.045455,2.227273,2.227273, 0       ,1.590909,1.590909, 0       ,0       ,0       ,0       , rule:23:2060
1, 0.045455,2.590909,2.590909, 0       ,1.227273,1.227273, 0       ,0       ,0       ,0       , rule:23:2061
1, 0.045455,2.681818,2.681818, 0       ,1.181818,1.181818, 0       ,0       ,0       ,0       , rule:23:2062
1, 0.045455,3.454545,3.454545, 0       ,1.000000,1.000000, 0       ,0       ,0       ,0       , rule:23:2063
1, 0.047619,1.904762,1.904762, 0       ,2.571429,2.571429, 0       ,0       ,0       ,0       , rule:23:1920
1, 0.047619,2.095238,2.095238, 0       ,1.761905,1.761905, 0       ,0       ,0       ,0       , rule:23:1921
1, 0.047619,2.285714,2.285714, 0       ,1.476190,1.428571, 0       ,0       ,0       ,0       , rule:23:1922
1, 0.047619,2.333333,2.333333, 0       ,1.428571,1.380952, 0       ,0       ,0       ,0       , rule:23:1924
1, 0.047619,2.428571,2.380952, 0       ,1.333333,1.333333, 0       ,0       ,0       ,0       , rule:23:1926
1, 0.047619,2.476190,2.428571, 0       ,1.285714,1.285714, 0       ,0       ,0       ,0       , rule:23:1928
1, 0.047619,2.761905,2.761905, 0       ,1.095238,1.095238, 0       ,0       ,0       ,0       , rule:23:1930
1, 0.047619,3.571429,3.571429, 0       ,0.904762,0.904762, 0       ,0       ,0       ,0       , rule:23:1931
1, 0.050000,2.200000,2.200000, 0       ,1.500000,1.450000, 0       ,0       ,0       ,0       , rule:23:1792
1, 0.050000,2.500000,2.450000, 0       ,1.200000,1.200000, 0       ,0       ,0       ,0       , rule:23:1794
1, 0.052632,2.263158,2.210526, 0       ,1.368421,1.368421, 0       ,0       ,0       ,0       , rule:23:1692
1, 0.052632,2.368421,2.368421, 0       ,1.263158,1.210526, 0       ,0       ,0       ,0       , rule:23:1694
1, 0.055556,1.666667,1.666667, 0       ,2.888889,2.888889, 0       ,0       ,0       ,0       , rule:23:1554
1, 0.055556,1.888889,1.888889, 0       ,1.944444,1.944444, 0       ,0       ,0       ,0       , rule:23:1555
1, 0.055556,1.944444,1.944444, 0       ,1.722222,1.722222, 0       ,0       ,0       ,0       , rule:23:1556
1, 0.055556,2.055556,2.055556, 0       ,1.500000,1.500000, 0       ,0       ,0       ,0       , rule:23:1557
1, 0.055556,2.500000,2.500000, 0       ,1.055556,1.055556, 0       ,0       ,0       ,0       , rule:23:1558
1, 0.055556,2.722222,2.722222, 0       ,0.944444,0.944444, 0       ,0       ,0       ,0       , rule:23:1559
1, 0.055556,2.944444,2.944444, 0       ,0.888889,0.888889, 0       ,0       ,0       ,0       , rule:23:1560
1, 0.055556,3.888889,3.888889, 0       ,0.666667,0.666667, 0       ,0       ,0       ,0       , rule:23:1561
1, 0.058824,1.588235,1.588235, 0       ,2.941176,2.941176, 0       ,0       ,0       ,0       , rule:23:1426
1, 0.058824,1.823529,1.823529, 0       ,1.941176,1.941176, 0       ,0       ,0       ,0       , rule:23:1427
1, 0.058824,1.941176,1.941176, 0       ,1.588235,1.588235, 0       ,0       ,0       ,0       , rule:23:1428
1, 0.058824,2.058824,2.058824, 0       ,1.411765,1.352941, 0       ,0       ,0       ,0       , rule:23:1429
1, 0.058824,2.235294,2.176471, 0       ,1.176471,1.235294, 0       ,0       ,0       ,0       , rule:23:1431
1, 0.058824,2.235294,2.176471, 0       ,1.235294,1.176471, 0       ,0       ,0       ,0       , rule:23:1433
1, 0.058824,2.411765,2.352941, 0       ,1.058824,1.058824, 0       ,0       ,0       ,0       , rule:23:1435
1, 0.058824,2.588235,2.588235, 0       ,0.941176,0.941176, 0       ,0       ,0       ,0       , rule:23:1437
1, 0.058824,2.941176,2.941176, 0       ,0.823529,0.823529, 0       ,0       ,0       ,0       , rule:23:1438
1, 0.058824,3.941176,3.941176, 0       ,0.588235,0.588235, 0       ,0       ,0       ,0       , rule:23:1439
1, 0.060241,2.048193,1.979920, 0       ,1.453815,1.453815, 0       ,0       ,0       ,0       , rule:23:8456
1, 0.060241,2.453815,2.453815, 0       ,1.048193,0.979920, 0       ,0       ,0       ,0       , rule:23:8458
1, 0.062500,1.500000,1.500000, 0       ,3.125000,3.125000, 0       ,0       ,0       ,0       , rule:23:1314
1, 0.062500,1.562500,1.562500, 0       ,2.750000,2.750000, 0       ,0       ,0       ,0       , rule:23:1315
1, 0.062500,1.750000,1.750000, 0       ,2.000000,2.000000, 0       ,0       ,0       ,0       , rule:23:1316
1, 0.062500,1.812500,1.812500, 0       ,1.812500,1.750000, 0       ,0       ,0       ,0       , rule:23:1317
1, 0.062500,1.875000,1.812500, 0       ,1.687500,1.687500, 0       ,0       ,0       ,0       , rule:23:1319
1, 0.062500,1.937500,1.937500, 0       ,1.500000,1.437500, 0       ,0       ,0       ,0       , rule:23:1321
1, 0.062500,2.062500,2.062500, 0       ,1.312500,1.250000, 0       ,0       ,0       ,0       , rule:23:1323
1, 0.062500,2.312500,2.250000, 0       ,1.062500,1.062500, 0       ,0       ,0       ,0       , rule:23:1325
1, 0.062500,2.500000,2.437500, 0       ,0.937500,0.937500, 0       ,0       ,0       ,0       , rule:23:1327
1, 0.062500,2.687500,2.687500, 0       ,0.875000,0.812500, 0       ,0       ,0       ,0       , rule:23:1329
1, 0.062500,2.812500,2.750000, 0       ,0.812500,0.812500, 0       ,0       ,0       ,0       , rule:23:1331
1, 0.062500,3.000000,3.000000, 0       ,0.750000,0.750000, 0       ,0       ,0       ,0       , rule:23:1333
1, 0.062500,3.750000,3.750000, 0       ,0.562500,0.562500, 0       ,0       ,0       ,0       , rule:23:1334
1, 0.062500,4.125000,4.125000, 0       ,0.500000,0.500000, 0       ,0       ,0       ,0       , rule:23:1335
1, 0.064039,2.044335,1.985222, 0       ,1.285714,1.349754, 0       ,0       ,0       ,0       , rule:23:7928
1, 0.064039,2.044335,1.985222, 0       ,1.349754,1.285714, 0       ,0       ,0       ,0       , rule:23:7930
1, 0.064039,2.349754,2.285714, 0       ,0.985222,1.044335, 0       ,0       ,0       ,0       , rule:23:7932
1, 0.064039,2.349754,2.285714, 0       ,1.044335,0.985222, 0       ,0       ,0       ,0       , rule:23:7934
1, 0.064103,2.047009,1.978632, 0       ,1.290598,1.358974, 0       ,0       ,0       ,0       , rule:23:8340
1, 0.064103,2.051282,1.978632, 0       ,1.290598,1.354701, 0       ,0       ,0       ,0       , rule:23:8342
1, 0.064103,2.051282,1.978632, 0       ,1.354701,1.290598, 0       ,0       ,0       ,0       , rule:23:8344
1, 0.064103,2.354701,2.290598, 0       ,0.978632,1.051282, 0       ,0       ,0       ,0       , rule:23:8346
1, 0.064103,2.354701,2.290598, 0       ,1.051282,0.978632, 0       ,0       ,0       ,0       , rule:23:8348
1, 0.064103,2.358974,2.290598, 0       ,0.978632,1.047009, 0       ,0       ,0       ,0       , rule:23:8350
1, 0.064171,2.042781,1.978610, 0       ,1.288770,1.358289, 0       ,0       ,0       ,0       , rule:23:7708
1, 0.064171,2.048128,1.978610, 0       ,1.288770,1.352941, 0       ,0       ,0       ,0       , rule:23:7710
1, 0.064171,2.048128,1.978610, 0       ,1.352941,1.288770, 0       ,0       ,0       ,0       , rule:23:7712
1, 0.064171,2.352941,2.288770, 0       ,0.978610,1.048128, 0       ,0       ,0       ,0       , rule:23:7714
1, 0.064171,2.352941,2.288770, 0       ,1.048128,0.978610, 0       ,0       ,0       ,0       , rule:23:7716
1, 0.064171,2.358289,2.288770, 0       ,0.978610,1.042781, 0       ,0       ,0       ,0       , rule:23:7718
1, 0.064220,2.036697,1.981651, 0       ,1.284404,1.357798, 0       ,0       ,0       ,0       , rule:23:6207
1, 0.064220,2.045872,1.981651, 0       ,1.284404,1.348624, 0       ,0       ,0       ,0       , rule:23:6209
1, 0.064220,2.045872,1.981651, 0       ,1.348624,1.284404, 0       ,0       ,0       ,0       , rule:23:6211
1, 0.064220,2.348624,2.284404, 0       ,0.981651,1.045872, 0       ,0       ,0       ,0       , rule:23:6213
1, 0.064220,2.348624,2.284404, 0       ,1.045872,0.981651, 0       ,0       ,0       ,0       , rule:23:6215
1, 0.064220,2.357798,2.284404, 0       ,0.981651,1.036697, 0       ,0       ,0       ,0       , rule:23:6217
1, 0.066667,1.466667,1.466667, 0       ,2.933333,2.933333, 0       ,0       ,0       ,0       , rule:23:1216
1, 0.066667,1.533333,1.466667, 0       ,2.866667,2.866667, 0       ,0       ,0       ,0       , rule:23:1217
1, 0.066667,1.533333,1.533333, 0       ,2.666667,2.600000, 0       ,0       ,0       ,0       , rule:23:1219
1, 0.066667,1.600000,1.466667, 0       ,2.800000,2.933333, 0       ,0       ,0       ,0       , rule:23:1221
1, 0.066667,1.600000,1.533333, 0       ,2.533333,2.533333, 0       ,0       ,0       ,0       , rule:23:1223
1, 0.066667,1.733333,1.733333, 0       ,1.866667,1.800000, 0       ,0       ,0       ,0       , rule:23:1225
1, 0.066667,1.800000,1.800000, 0       ,1.666667,1.600000, 0       ,0       ,0       ,0       , rule:23:1227
1, 0.066667,1.866667,1.733333, 0       ,1.666667,1.800000, 0       ,0       ,0       ,0       , rule:23:1229
1, 0.066667,1.866667,1.800000, 0       ,1.533333,1.533333, 0       ,0       ,0       ,0       , rule:23:1231
1, 0.066667,2.133333,1.933333, 0       ,1.266667,1.466667, 0       ,0       ,0       ,0       , rule:23:1233
1, 0.066667,2.466667,2.266667, 0       ,0.933333,1.133333, 0       ,0       ,0       ,0       , rule:23:1235
1, 0.066667,2.533333,2.533333, 0       ,0.866667,0.800000, 0       ,0       ,0       ,0       , rule:23:1237
1, 0.066667,2.666667,2.600000, 0       ,0.800000,0.800000, 0       ,0       ,0       ,0       , rule:23:1239
1, 0.066667,2.800000,2.666667, 0       ,0.733333,0.866667, 0       ,0       ,0       ,0       , rule:23:1241
1, 0.066667,2.866667,2.800000, 0       ,0.733333,0.733333, 0       ,0       ,0       ,0       , rule:23:1243
1, 0.066667,3.533333,3.533333, 0       ,0.600000,0.533333, 0       ,0       ,0       ,0       , rule:23:1245
1, 0.066667,3.666667,3.600000, 0       ,0.533333,0.533333, 0       ,0       ,0       ,0       , rule:23:1247
1, 0.066667,3.866667,3.866667, 0       ,0.533333,0.466667, 0       ,0       ,0       ,0       , rule:23:1249
1, 0.066667,3.933333,3.800000, 0       ,0.466667,0.600000, 0       ,0       ,0       ,0       , rule:23:1251
1, 0.066667,3.933333,3.933333, 0       ,0.466667,0.466667, 0       ,0       ,0       ,0       , rule:23:1253
1, 0.068966,2.258621,2.000000, 0       ,1.155172,1.275862, 0       ,0       ,0       ,0       , rule:23:4464
1, 0.068966,2.275862,2.155172, 0       ,1.000000,1.258621, 0       ,0       ,0       ,0       , rule:23:4466
1, 0.071429,1.428571,1.392857, 0       ,3.000000,3.035714, 0       ,0       ,0       ,0       , rule:23:2582
1, 0.071429,1.428571,1.428571, 0       ,2.857143,2.785714, 0       ,0       ,0       ,0       , rule:23:1080
1, 0.071429,1.500000,1.357143, 0       ,3.214286,3.285714, 0       ,0       ,0       ,0       , rule:23:1082
1, 0.071429,1.500000,1.392857, 0       ,2.928571,2.892857, 0       ,0       ,0       ,0       , rule:23:2584
1, 0.071429,1.500000,1.428571, 0       ,2.642857,2.642857, 0       ,0       ,0       ,0       , rule:23:1084
1, 0.071429,1.571429,1.428571, 0       ,2.571429,2.714286, 0       ,0       ,0       ,0       , rule:23:1086
1, 0.071429,1.714286,1.642857, 0       ,1.785714,1.785714, 0       ,0       ,0       ,0       , rule:23:1088
1, 0.071429,1.714286,1.714286, 0       ,1.714286,1.642857, 0       ,0       ,0       ,0       , rule:23:1090
1, 0.071429,1.785714,1.642857, 0       ,1.714286,1.857143, 0       ,0       ,0       ,0       , rule:23:1092
1, 0.071429,1.785714,1.785714, 0       ,1.571429,1.428571, 0       ,0       ,0       ,0       , rule:23:1094
1, 0.071429,1.857143,1.714286, 0       ,1.500000,1.642857, 0       ,0       ,0       ,0       , rule:23:1096
