# Normalized entropy inequalities for four random variables
#
# Coefficients are normalized and the list is in increasing order.
# Number of inequalities is 3949.
#
#         Coefficients                                                                         label
#
1, 0.040000,2.440000,2.440000, 0       ,1.520000,1.520000, 0       ,0       ,0       ,0       , rule:23:2311
1, 0.040000,2.520000,2.520000, 0       ,1.440000,1.440000, 0       ,0       ,0       ,0       , rule:23:2312
1, 0.043478,2.086957,2.086957, 0       ,2.391304,2.391304, 0       ,0       ,0       ,0       , rule:23:2121
1, 0.043478,2.260870,2.260870, 0       ,1.652174,1.652174, 0       ,0       ,0       ,0       , rule:23:2122
1, 0.043478,2.652174,2.652174, 0       ,1.260870,1.260870, 0       ,0       ,0       ,0       , rule:23:2123
1, 0.043478,3.391304,3.391304, 0       ,1.086957,1.086957, 0       ,0       ,0       ,0       , rule:23:2124
1, 0.045455,2.000000,2.000000, 0       ,2.454545,2.454545, 0       ,0       ,0       ,0       , rule:23:2029
1, 0.045455,2.181818,2.181818, 0       ,1.681818,1.681818, 0       ,0       ,0       ,0       , rule:23:2030
1, 0.045455,2.227273,2.227273, 0       ,1.590909,1.590909, 0       ,0       ,0       ,0       , rule:23:2031
1, 0.045455,2.590909,2.590909, 0       ,1.227273,1.227273, 0       ,0       ,0       ,0       , rule:23:2032
1, 0.045455,2.681818,2.681818, 0       ,1.181818,1.181818, 0       ,0       ,0       ,0       , rule:23:2033
1, 0.045455,3.454545,3.454545, 0       ,1.000000,1.000000, 0       ,0       ,0       ,0       , rule:23:2034
1, 0.047619,1.904762,1.904762, 0       ,2.571429,2.571429, 0       ,0       ,0       ,0       , rule:23:1892
1, 0.047619,2.095238,2.095238, 0       ,1.761905,1.761905, 0       ,0       ,0       ,0       , rule:23:1893
1, 0.047619,2.285714,2.285714, 0       ,1.476190,1.428571, 0       ,0       ,0       ,0       , rule:23:1894
1, 0.047619,2.333333,2.333333, 0       ,1.428571,1.380952, 0       ,0       ,0       ,0       , rule:23:1896
1, 0.047619,2.428571,2.380952, 0       ,1.333333,1.333333, 0       ,0       ,0       ,0       , rule:23:1898
1, 0.047619,2.476190,2.428571, 0       ,1.285714,1.285714, 0       ,0       ,0       ,0       , rule:23:1900
1, 0.047619,2.761905,2.761905, 0       ,1.095238,1.095238, 0       ,0       ,0       ,0       , rule:23:1902
1, 0.047619,3.571429,3.571429, 0       ,0.904762,0.904762, 0       ,0       ,0       ,0       , rule:23:1903
1, 0.050000,2.200000,2.200000, 0       ,1.500000,1.450000, 0       ,0       ,0       ,0       , rule:23:1767
1, 0.050000,2.500000,2.450000, 0       ,1.200000,1.200000, 0       ,0       ,0       ,0       , rule:23:1769
1, 0.052632,2.263158,2.210526, 0       ,1.368421,1.368421, 0       ,0       ,0       ,0       , rule:23:1674
1, 0.052632,2.368421,2.368421, 0       ,1.263158,1.210526, 0       ,0       ,0       ,0       , rule:23:1676
1, 0.055556,1.666667,1.666667, 0       ,2.888889,2.888889, 0       ,0       ,0       ,0       , rule:23:1540
1, 0.055556,1.888889,1.888889, 0       ,1.944444,1.944444, 0       ,0       ,0       ,0       , rule:23:1541
1, 0.055556,1.944444,1.944444, 0       ,1.722222,1.722222, 0       ,0       ,0       ,0       , rule:23:1542
1, 0.055556,2.055556,2.055556, 0       ,1.500000,1.500000, 0       ,0       ,0       ,0       , rule:23:1543
1, 0.055556,2.500000,2.500000, 0       ,1.055556,1.055556, 0       ,0       ,0       ,0       , rule:23:1544
1, 0.055556,2.722222,2.722222, 0       ,0.944444,0.944444, 0       ,0       ,0       ,0       , rule:23:1545
1, 0.055556,2.944444,2.944444, 0       ,0.888889,0.888889, 0       ,0       ,0       ,0       , rule:23:1546
1, 0.055556,3.888889,3.888889, 0       ,0.666667,0.666667, 0       ,0       ,0       ,0       , rule:23:1547
1, 0.058824,1.588235,1.588235, 0       ,2.941176,2.941176, 0       ,0       ,0       ,0       , rule:23:1409
1, 0.058824,1.823529,1.823529, 0       ,1.941176,1.941176, 0       ,0       ,0       ,0       , rule:23:1410
1, 0.058824,1.941176,1.941176, 0       ,1.588235,1.588235, 0       ,0       ,0       ,0       , rule:23:1411
1, 0.058824,2.058824,2.058824, 0       ,1.411765,1.352941, 0       ,0       ,0       ,0       , rule:23:1412
1, 0.058824,2.235294,2.176471, 0       ,1.176471,1.235294, 0       ,0       ,0       ,0       , rule:23:1414
1, 0.058824,2.235294,2.176471, 0       ,1.235294,1.176471, 0       ,0       ,0       ,0       , rule:23:1416
1, 0.058824,2.411765,2.352941, 0       ,1.058824,1.058824, 0       ,0       ,0       ,0       , rule:23:1418
1, 0.058824,2.588235,2.588235, 0       ,0.941176,0.941176, 0       ,0       ,0       ,0       , rule:23:1420
1, 0.058824,2.941176,2.941176, 0       ,0.823529,0.823529, 0       ,0       ,0       ,0       , rule:23:1421
1, 0.058824,3.941176,3.941176, 0       ,0.588235,0.588235, 0       ,0       ,0       ,0       , rule:23:1422
1, 0.060241,2.048193,1.979920, 0       ,1.453815,1.453815, 0       ,0       ,0       ,0       , rule:23:8276
1, 0.060241,2.453815,2.453815, 0       ,1.048193,0.979920, 0       ,0       ,0       ,0       , rule:23:8278
1, 0.062500,1.500000,1.500000, 0       ,3.125000,3.125000, 0       ,0       ,0       ,0       , rule:23:1297
1, 0.062500,1.562500,1.562500, 0       ,2.750000,2.750000, 0       ,0       ,0       ,0       , rule:23:1298
1, 0.062500,1.750000,1.750000, 0       ,2.000000,2.000000, 0       ,0       ,0       ,0       , rule:23:1299
1, 0.062500,1.812500,1.812500, 0       ,1.812500,1.750000, 0       ,0       ,0       ,0       , rule:23:1300
1, 0.062500,1.875000,1.812500, 0       ,1.687500,1.687500, 0       ,0       ,0       ,0       , rule:23:1302
1, 0.062500,1.937500,1.937500, 0       ,1.500000,1.437500, 0       ,0       ,0       ,0       , rule:23:1304
1, 0.062500,2.062500,2.062500, 0       ,1.312500,1.250000, 0       ,0       ,0       ,0       , rule:23:1306
1, 0.062500,2.312500,2.250000, 0       ,1.062500,1.062500, 0       ,0       ,0       ,0       , rule:23:1308
1, 0.062500,2.500000,2.437500, 0       ,0.937500,0.937500, 0       ,0       ,0       ,0       , rule:23:1310
1, 0.062500,2.687500,2.687500, 0       ,0.875000,0.812500, 0       ,0       ,0       ,0       , rule:23:1312
1, 0.062500,2.812500,2.750000, 0       ,0.812500,0.812500, 0       ,0       ,0       ,0       , rule:23:1314
1, 0.062500,3.000000,3.000000, 0       ,0.750000,0.750000, 0       ,0       ,0       ,0       , rule:23:1316
1, 0.062500,3.750000,3.750000, 0       ,0.562500,0.562500, 0       ,0       ,0       ,0       , rule:23:1317
1, 0.062500,4.125000,4.125000, 0       ,0.500000,0.500000, 0       ,0       ,0       ,0       , rule:23:1318
1, 0.064039,2.044335,1.985222, 0       ,1.285714,1.349754, 0       ,0       ,0       ,0       , rule:23:7774
1, 0.064039,2.044335,1.985222, 0       ,1.349754,1.285714, 0       ,0       ,0       ,0       , rule:23:7776
1, 0.064039,2.349754,2.285714, 0       ,0.985222,1.044335, 0       ,0       ,0       ,0       , rule:23:7778
1, 0.064039,2.349754,2.285714, 0       ,1.044335,0.985222, 0       ,0       ,0       ,0       , rule:23:7780
1, 0.064103,2.047009,1.978632, 0       ,1.290598,1.358974, 0       ,0       ,0       ,0       , rule:23:8160
1, 0.064103,2.051282,1.978632, 0       ,1.290598,1.354701, 0       ,0       ,0       ,0       , rule:23:8162
1, 0.064103,2.051282,1.978632, 0       ,1.354701,1.290598, 0       ,0       ,0       ,0       , rule:23:8164
1, 0.064103,2.354701,2.290598, 0       ,0.978632,1.051282, 0       ,0       ,0       ,0       , rule:23:8166
1, 0.064103,2.354701,2.290598, 0       ,1.051282,0.978632, 0       ,0       ,0       ,0       , rule:23:8168
1, 0.064103,2.358974,2.290598, 0       ,0.978632,1.047009, 0       ,0       ,0       ,0       , rule:23:8170
1, 0.064171,2.042781,1.978610, 0       ,1.288770,1.358289, 0       ,0       ,0       ,0       , rule:23:7563
1, 0.064171,2.048128,1.978610, 0       ,1.288770,1.352941, 0       ,0       ,0       ,0       , rule:23:7565
1, 0.064171,2.048128,1.978610, 0       ,1.352941,1.288770, 0       ,0       ,0       ,0       , rule:23:7567
1, 0.064171,2.352941,2.288770, 0       ,0.978610,1.048128, 0       ,0       ,0       ,0       , rule:23:7569
1, 0.064171,2.352941,2.288770, 0       ,1.048128,0.978610, 0       ,0       ,0       ,0       , rule:23:7571
1, 0.064171,2.358289,2.288770, 0       ,0.978610,1.042781, 0       ,0       ,0       ,0       , rule:23:7573
1, 0.064220,2.036697,1.981651, 0       ,1.284404,1.357798, 0       ,0       ,0       ,0       , rule:23:6103
